,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time
1575,5,7,5,0,-1.0,-0.97,-1.4,-0.0,-0.02,1,1316331.0
1576,5,7,6,1,1.0,-1.34,0.83,-0.22,0.0,1,1319170.0
1577,5,7,7,1,-1.0,1.97,-0.05,0.1,-0.0,0,1321649.0
1578,5,7,8,0,1.0,1.62,1.02,-0.0,29.44,0,1323909.0
1579,5,7,9,0,1.0,0.27,0.15,0.07,-0.0,0,1326548.0
1580,5,8,0,0,-1.0,1.22,-1.52,0.0,-0.0,1,1390347.0
1581,5,8,1,0,-1.0,0.2,0.05,-0.0,-0.02,1,1400722.0
1582,5,8,2,1,1.0,1.06,-0.12,0.06,-0.13,1,1405686.0
1583,5,8,3,1,-1.0,0.33,2.34,0.01,0.0,0,1409207.0
1584,5,8,4,1,1.0,1.1,-0.21,-0.0,0.46,1,1418738.0
1585,5,8,5,0,1.0,-0.26,1.99,-0.0,-0.09,0,1427207.0
1586,5,8,6,1,-1.0,-0.73,-0.5,-0.1,-0.0,0,1431686.0
1587,5,8,7,1,1.0,1.47,-1.75,0.0,0.02,1,1436560.0
1588,5,8,8,0,1.0,-1.08,-0.39,0.01,0.0,0,1441527.0
1589,5,8,9,1,1.0,0.74,0.42,0.0,-0.0,1,1445690.0
1590,5,9,0,0,-1.0,-0.05,0.23,0.0,-0.0,1,1496334.0
1591,5,9,1,0,-1.0,2.47,-0.08,0.0,-0.04,1,1509375.0
1592,5,9,2,1,1.0,1.36,0.83,-0.0,0.03,1,1517221.0
1593,5,9,3,1,1.0,4.12,-0.95,0.2,-0.05,1,1520952.0
1594,5,9,4,1,1.0,1.2,0.49,0.0,-0.0,1,1525693.0
1595,5,9,5,0,1.0,-0.74,-0.18,0.14,-0.0,0,1528614.0
1596,5,9,6,0,-1.0,-0.48,1.9,-0.0,0.0,1,1531565.0
1597,5,9,7,1,-1.0,2.92,-1.36,0.0,0.02,0,1535844.0
1598,5,9,8,0,1.0,-2.16,-0.16,0.0,-0.0,0,1553265.0
1599,5,9,9,0,1.0,2.25,-1.3,-0.0,0.0,0,1559571.0
1600,5,10,0,0,1.0,-3.25,2.35,-0.0,-4.96,0,1590764.0
1601,5,10,1,1,1.0,0.25,-1.28,-1.6,-0.0,1,1597346.0
1602,5,10,2,0,1.0,-2.46,2.77,0.0,-0.0,0,1603145.0
1603,5,10,3,1,1.0,-0.06,-0.92,0.0,0.0,1,1619385.0
1604,5,10,4,1,1.0,0.98,-0.93,0.08,0.03,1,1625910.0
1605,5,10,5,0,1.0,-0.56,0.69,-0.0,-0.0,0,1629262.0
1606,5,10,6,1,1.0,2.66,-0.06,-0.0,0.0,1,1639117.0
1607,5,10,7,0,1.0,-1.27,1.53,0.0,0.0,0,1642332.0
1608,5,10,8,1,1.0,-0.01,-0.83,0.0,-0.0,1,1645377.0
1609,5,10,9,0,1.0,-1.19,1.02,-0.01,-0.0,0,1648859.0
1610,5,11,0,0,-1.0,-1.8,-0.15,-0.0,-0.01,1,1670415.0
1611,5,11,1,0,1.0,0.89,1.51,-0.0,0.0,0,1679172.0
1612,5,11,2,0,1.0,2.28,1.8,-0.0,0.0,0,1684536.0
1613,5,11,3,0,1.0,1.4,0.11,-0.0,-0.0,0,1695426.0
1614,5,11,4,1,1.0,-0.31,-2.84,-0.0,-3.92,1,1702771.0
1615,5,11,5,1,1.0,-0.65,-0.98,-0.0,-0.11,1,1709277.0
1616,5,11,6,0,-1.0,-1.89,0.54,-0.03,-3.36,1,1722266.0
1617,5,11,7,1,1.0,-0.32,-0.27,-0.0,-0.02,1,1727424.0
1618,5,11,8,1,-1.0,-0.4,-0.4,-0.0,0.0,0,1730855.0
1619,5,11,9,1,1.0,-0.44,-0.73,-0.0,0.03,1,1752515.0
1620,5,12,0,1,1.0,0.74,0.28,-0.0,0.0,1,1780735.0
1621,5,12,1,0,1.0,-0.04,0.49,0.01,-0.74,0,1795475.0
1622,5,12,2,0,1.0,-1.02,-2.08,0.0,0.01,0,1799097.0
1623,5,12,3,1,1.0,1.14,0.99,-0.0,0.0,1,1803440.0
1624,5,12,4,0,-1.0,1.18,1.74,0.0,-0.0,1,1806478.0
1625,5,12,5,1,-1.0,-0.33,-1.32,-0.0,-0.0,0,1811805.0
1626,5,12,6,1,-1.0,0.08,1.15,0.0,0.0,0,1822064.0
1627,5,12,7,0,1.0,-3.02,-3.11,0.0,0.0,0,1840063.0
1628,5,12,8,0,1.0,-1.8,-1.67,0.08,0.9,0,1845941.0
1629,5,12,9,1,-1.0,-0.06,0.69,-0.0,0.01,0,1851399.0
1630,5,13,0,1,-1.0,-0.92,-0.16,0.0,0.0,0,1878510.0
1631,5,13,1,1,1.0,1.02,0.32,-0.0,0.9,1,1891834.0
1632,5,13,2,0,1.0,-2.11,-1.2,-0.0,-0.0,0,1902774.0
1633,5,13,3,1,-1.0,0.65,-1.28,0.0,0.0,0,1915756.0
1634,5,13,4,0,1.0,-2.43,-1.6,0.01,0.0,0,1920461.0
1635,5,13,5,0,1.0,0.81,-1.26,0.0,0.0,0,1924494.0
1636,5,13,6,0,1.0,-1.46,-1.98,0.0,0.0,0,1928014.0
1637,5,13,7,0,1.0,-0.71,-0.5,0.0,0.0,0,1932336.0
1638,5,13,8,0,1.0,-3.55,-2.56,0.01,0.0,0,1935881.0
1639,5,13,9,1,1.0,3.05,2.03,0.01,0.01,1,1939245.0
1640,5,14,0,1,-1.0,0.05,-1.56,0.0,0.01,0,1977714.0
1641,5,14,1,1,-1.0,-2.46,-2.12,0.01,0.01,0,1993452.0
1642,5,14,2,0,1.0,-1.61,0.26,0.01,0.0,0,2007374.0
1643,5,14,3,1,1.0,0.98,0.43,0.0,0.01,1,2011194.0
1644,5,14,4,0,1.0,-1.12,-1.27,0.01,0.0,0,2015280.0
1645,5,14,5,0,1.0,-0.26,-1.26,0.0,0.01,0,2018629.0
1646,5,14,6,0,1.0,-1.56,-2.0,0.01,0.01,0,2022075.0
1647,5,14,7,1,1.0,0.01,0.31,0.0,0.01,1,2026495.0
1648,5,14,8,1,1.0,0.84,1.53,0.01,0.01,1,2030497.0
1649,5,14,9,1,1.0,2.66,0.41,0.01,0.0,1,2035497.0
1650,5,15,0,1,-1.0,-1.16,-0.46,0.01,0.0,0,2052319.0
1651,5,15,1,0,1.0,-1.35,-2.22,0.0,0.0,0,2056814.0
1652,5,15,2,0,1.0,-0.77,-2.64,0.0,0.01,0,2063623.0
1653,5,15,3,1,1.0,0.4,0.79,0.01,0.01,1,2069693.0
1654,5,15,4,0,1.0,-3.19,-4.62,0.0,0.01,0,2072906.0
1655,5,15,5,1,1.0,1.18,-0.51,0.01,0.0,1,2079512.0
1656,5,15,6,0,1.0,-0.44,0.18,0.01,0.01,0,2083790.0
1657,5,15,7,0,-1.0,-0.05,-0.51,0.01,0.01,1,2088351.0
1658,5,15,8,1,1.0,0.23,0.76,0.01,0.0,1,2094240.0
1659,5,15,9,1,1.0,0.02,-0.19,0.0,0.0,1,2097859.0
1660,5,16,0,0,-1.0,0.9,-0.19,0.0,0.01,1,2135249.0
1661,5,16,1,0,1.0,-0.24,0.05,0.0,0.01,0,2147227.0
1662,5,16,2,0,1.0,-2.36,3.3,0.0,0.01,0,2157109.0
1663,5,16,3,0,-1.0,-0.12,0.71,0.0,0.0,1,2171812.0
1664,5,16,4,0,-1.0,-0.54,3.0,0.0,0.01,1,2184303.0
1665,5,16,5,0,1.0,-0.55,0.64,0.0,0.0,0,2192482.0
1666,5,16,6,1,1.0,0.71,-0.25,0.0,0.01,1,2195575.0
1667,5,16,7,0,-1.0,1.43,-1.06,0.01,0.0,1,2197910.0
1668,5,16,8,1,-1.0,-1.38,-1.08,0.01,0.0,0,2200540.0
1669,5,16,9,0,1.0,-1.71,3.46,0.01,0.0,0,2203045.0
1670,5,17,0,0,1.0,1.26,-1.48,0.01,0.01,0,2265720.0
1671,5,17,1,1,-1.0,-1.16,-2.48,0.0,0.01,0,2275471.0
1672,5,17,2,1,1.0,-0.08,0.94,0.0,0.01,1,2283732.0
1673,5,17,3,1,-1.0,-2.02,0.62,0.0,0.01,0,2289465.0
1674,5,17,4,1,1.0,1.48,1.06,0.01,0.01,1,2296150.0
1675,5,17,5,1,1.0,0.4,0.28,0.01,0.01,1,2303908.0
1676,5,17,6,1,1.0,-0.39,1.99,0.0,0.01,1,2310113.0
1677,5,17,7,0,1.0,-0.39,-2.38,0.0,0.01,0,2316520.0
1678,5,17,8,1,1.0,2.06,1.5,0.01,0.01,1,2326834.0
1679,5,17,9,1,1.0,1.7,1.33,0.0,0.01,1,2331936.0
1680,5,18,0,0,1.0,1.82,-0.97,0.0,0.0,0,2357276.0
1681,5,18,1,1,1.0,-1.93,0.15,0.0,0.0,1,2364372.0
1682,5,18,2,0,-1.0,0.26,0.69,0.01,0.0,1,2371980.0
1683,5,18,3,1,-1.0,2.63,0.05,0.0,0.0,0,2376100.0
1684,5,18,4,0,1.0,0.91,-1.88,0.01,0.01,0,2383123.0
1685,5,18,5,1,-1.0,-1.17,-0.81,0.0,0.0,0,2392017.0
1686,5,18,6,0,1.0,-1.43,-1.7,0.01,0.01,0,2398735.0
1687,5,18,7,0,1.0,-1.78,-1.01,0.0,0.0,0,2403482.0
1688,5,18,8,1,1.0,-1.02,-0.24,0.0,0.0,1,2409831.0
1689,5,18,9,1,-1.0,0.94,0.23,0.0,0.0,0,2421695.0
1690,5,19,0,1,1.0,-0.99,-1.97,0.01,0.01,1,2438437.0
1691,5,19,1,0,1.0,0.85,2.06,0.0,0.01,0,2443730.0
1692,5,19,2,1,1.0,-2.78,-0.81,0.01,0.0,1,2448267.0
1693,5,19,3,0,1.0,1.84,-0.44,0.0,0.0,0,2455100.0
1694,5,19,4,1,-1.0,-0.68,0.49,0.0,0.01,0,2460076.0
1695,5,19,5,0,-1.0,0.57,-2.52,0.01,0.0,1,2466811.0
1696,5,19,6,1,1.0,-0.53,-2.01,0.0,0.0,1,2472277.0
1697,5,19,7,0,1.0,0.33,0.6,0.0,0.0,0,2478530.0
1698,5,19,8,1,1.0,-0.1,-0.91,0.01,0.01,1,2481853.0
1699,5,19,9,1,1.0,-1.82,-2.76,0.01,0.0,1,2485110.0
1700,5,20,0,0,1.0,1.21,0.36,0.0,0.01,0,2523197.0
1701,5,20,1,1,1.0,-1.98,-0.21,0.0,0.01,1,2527859.0
1702,5,20,2,0,1.0,1.31,-0.57,0.01,0.0,0,2534184.0
1703,5,20,3,0,1.0,0.2,-0.18,0.0,0.01,0,2537286.0
1704,5,20,4,1,1.0,-1.09,-1.6,0.0,0.0,1,2540161.0
1705,5,20,5,0,1.0,0.4,-0.41,0.01,0.0,0,2543512.0
1706,5,20,6,0,1.0,0.44,0.09,0.01,0.01,0,2547871.0
1707,5,20,7,1,1.0,-1.31,-1.83,0.0,0.01,1,2550865.0
1708,5,20,8,1,1.0,-0.93,-1.24,0.0,0.01,1,2553859.0
1709,5,20,9,0,-1.0,0.38,1.43,0.01,0.0,1,2559089.0
1710,5,21,0,0,-1.0,-1.92,-0.64,0.0,0.01,1,2576684.0
1711,5,21,1,1,1.0,-0.3,-2.2,0.01,0.0,1,2585009.0
1712,5,21,2,1,1.0,-1.5,-1.06,0.01,0.01,1,2589402.0
1713,5,21,3,0,1.0,1.01,0.07,0.01,0.0,0,2595977.0
1714,5,21,4,1,1.0,-2.04,1.0,0.0,0.01,1,2601229.0
1715,5,21,5,1,-1.0,-0.53,0.53,0.01,0.01,0,2604709.0
1716,5,21,6,0,-1.0,0.09,-2.64,0.0,0.01,1,2608619.0
1717,5,21,7,1,1.0,-1.72,-1.24,0.01,0.0,1,2613745.0
1718,5,21,8,0,1.0,0.98,0.37,0.01,0.0,0,2617425.0
1719,5,21,9,0,1.0,0.64,1.67,0.01,0.01,0,2621003.0
1720,5,22,0,1,1.0,-1.66,0.33,0.0,0.01,1,2636570.0
1721,5,22,1,0,1.0,-0.28,-1.33,0.0,0.0,0,2652723.0
1722,5,22,2,1,1.0,-0.91,1.04,0.0,0.0,1,2657434.0
1723,5,22,3,0,1.0,-1.69,-1.58,0.0,0.0,0,2660735.0
1724,5,22,4,1,1.0,-1.73,1.11,0.0,0.01,1,2664486.0
1725,5,22,5,0,1.0,-2.8,-0.89,0.0,0.0,0,2668015.0
1726,5,22,6,0,1.0,1.28,-0.42,0.01,0.01,0,2671610.0
1727,5,22,7,1,1.0,1.03,2.35,0.0,0.01,1,2674724.0
1728,5,22,8,0,1.0,-0.1,-0.12,0.0,0.01,0,2678938.0
1729,5,22,9,0,1.0,1.28,-1.55,0.01,0.0,0,2682232.0
1730,5,23,0,1,-1.0,-2.21,2.69,0.0,0.0,0,2697451.0
1731,5,23,1,1,1.0,1.3,-2.0,0.01,0.0,1,2712669.0
1732,5,23,2,1,1.0,2.97,-2.34,0.01,0.01,1,2723046.0
1733,5,23,3,1,-1.0,1.16,-1.04,0.0,0.0,0,2727429.0
1734,5,23,4,0,1.0,-1.9,1.63,0.0,0.01,0,2731973.0
1735,5,23,5,0,1.0,-0.66,0.41,0.0,0.01,0,2738197.0
1736,5,23,6,0,1.0,0.34,0.5,0.0,0.0,0,2756129.0
1737,5,23,7,0,1.0,-3.91,3.49,0.0,0.01,0,2759222.0
1738,5,23,8,1,1.0,2.03,-2.23,0.0,0.01,1,2762249.0
1739,5,23,9,0,-1.0,-0.74,0.41,0.0,0.01,1,2765161.0
1740,5,24,0,1,1.0,-1.01,-0.75,0.01,0.01,1,2781768.0
1741,5,24,1,1,-1.0,2.61,-2.55,0.0,0.0,0,2788527.0
1742,5,24,2,1,1.0,-2.33,1.42,0.0,0.01,1,2793194.0
1743,5,24,3,1,1.0,-0.41,-1.43,0.0,0.0,1,2796362.0
1744,5,24,4,0,1.0,0.47,-0.23,0.0,0.01,0,2804909.0
1745,5,24,5,1,1.0,-1.16,0.25,0.0,0.0,1,2808512.0
1746,5,24,6,1,1.0,-1.18,0.89,0.01,0.01,1,2814141.0
1747,5,24,7,1,1.0,-1.14,0.51,0.01,0.01,1,2818567.0
1748,5,24,8,0,-1.0,0.32,-0.93,0.0,0.0,1,2822629.0
1749,5,24,9,0,1.0,3.02,-1.59,0.01,0.01,0,2827013.0
1750,5,25,0,1,-1.0,-2.58,1.8,0.01,0.01,0,2846230.0
1751,5,25,1,0,-1.0,-0.2,-0.64,0.01,0.01,1,2860765.0
1752,5,25,2,0,-1.0,1.72,2.07,0.01,0.01,1,2866005.0
1753,5,25,3,1,-1.0,0.85,1.43,0.0,0.0,0,2870075.0
1754,5,25,4,0,1.0,0.64,1.15,0.0,0.01,0,2873252.0
1755,5,25,5,1,1.0,-2.13,-3.67,0.0,0.0,1,2876728.0
1756,5,25,6,1,1.0,0.7,-1.12,0.0,0.0,1,2880832.0
1757,5,25,7,0,1.0,0.05,1.48,0.01,0.01,0,2884125.0
1758,5,25,8,0,-1.0,0.45,0.06,0.0,0.01,1,2889243.0
1759,5,25,9,0,1.0,-1.52,-0.81,0.01,0.01,0,2899270.0
1760,5,26,0,1,1.0,1.58,-2.55,0.0,0.0,1,2920451.0
1761,5,26,1,0,1.0,-0.31,0.2,0.0,0.01,0,2925921.0
1762,5,26,2,0,1.0,-0.47,-0.56,0.0,0.01,0,2931662.0
1763,5,26,3,0,-1.0,-0.53,2.16,0.0,0.0,1,2935551.0
1764,5,26,4,0,1.0,-2.74,-0.11,0.0,0.0,0,2939479.0
1765,5,26,5,0,-1.0,-0.4,2.5,0.01,0.0,1,2943311.0
1766,5,26,6,1,-1.0,-0.85,-0.64,0.01,0.0,0,2947316.0
1767,5,26,7,0,-1.0,0.13,0.73,0.01,0.01,1,2950786.0
1768,5,26,8,1,-1.0,-0.88,0.28,0.0,0.01,0,2953762.0
1769,5,26,9,0,-1.0,0.81,-0.06,0.01,0.01,1,2957315.0
1770,5,27,0,1,-1.0,1.61,0.32,0.0,0.0,0,2976689.0
1771,5,27,1,0,1.0,1.38,0.31,0.0,0.01,0,2981211.0
1772,5,27,2,0,-1.0,-0.09,0.07,0.01,0.0,1,2988059.0
1773,5,27,3,1,1.0,-3.05,1.35,0.0,0.01,1,2992661.0
1774,5,27,4,1,1.0,-0.4,0.32,0.01,0.01,1,2996248.0
1775,5,27,5,0,1.0,0.49,0.18,0.0,0.01,0,2999819.0
1776,5,27,6,0,1.0,1.9,-0.59,0.0,0.01,0,3003051.0
1777,5,27,7,1,1.0,-1.31,0.58,0.01,0.0,1,3007024.0
1778,5,27,8,0,1.0,1.66,-0.78,0.0,0.01,0,3010222.0
1779,5,27,9,1,1.0,-2.56,-3.29,0.01,0.0,1,3013546.0
1780,5,28,0,1,-1.0,0.19,1.79,0.0,0.01,0,3026648.0
1781,5,28,1,0,1.0,0.36,-0.33,0.0,0.01,0,3032681.0
1782,5,28,2,1,1.0,-1.76,0.32,0.0,0.01,1,3035993.0
1783,5,28,3,1,1.0,-1.37,-1.79,0.01,0.0,1,3039083.0
1784,5,28,4,0,1.0,1.08,-1.49,0.0,0.0,0,3042014.0
1785,5,28,5,1,1.0,-0.41,0.42,0.0,0.01,1,3045430.0
1786,5,28,6,1,1.0,-2.66,-0.84,0.01,0.0,1,3049063.0
1787,5,28,7,0,1.0,0.75,0.06,0.01,0.01,0,3052530.0
1788,5,28,8,1,1.0,-0.66,-0.65,0.01,0.0,1,3056854.0
1789,5,28,9,0,1.0,0.71,0.13,0.01,0.0,0,3060383.0
1790,5,29,0,1,-1.0,-1.1,0.07,0.0,0.0,0,3084843.0
1791,5,29,1,1,1.0,1.34,0.88,0.01,0.01,1,3098159.0
1792,5,29,2,1,1.0,0.19,0.16,0.0,0.0,1,3102620.0
1793,5,29,3,0,1.0,-1.64,-2.52,0.0,0.0,0,3106506.0
1794,5,29,4,0,1.0,-1.54,0.3,0.0,0.0,0,3110562.0
1795,5,29,5,0,1.0,-0.15,-0.8,0.01,0.0,0,3114583.0
1796,5,29,6,0,1.0,-0.07,-0.58,0.0,0.0,0,3118963.0
1797,5,29,7,1,1.0,1.6,1.33,0.01,0.0,1,3123073.0
1798,5,29,8,1,1.0,0.89,-0.66,0.0,0.0,1,3126748.0
1799,5,29,9,1,-1.0,-0.35,-0.14,0.01,0.0,0,3131247.0
1800,6,0,0,1,1.0,-0.24,1.1,0.0,0.0,1,255550.0
1801,6,0,1,0,-1.0,-0.8,-1.12,0.0,0.0,1,262139.0
1802,6,0,2,1,1.0,-1.22,0.47,0.01,0.0,1,270578.0
1803,6,0,3,0,-1.0,-0.25,-0.74,0.01,0.01,1,276658.0
1804,6,0,4,0,-1.0,-1.61,-0.39,0.0,0.01,1,281568.0
1805,6,0,5,0,-1.0,-1.72,-0.03,0.0,0.0,1,287164.0
1806,6,0,6,0,-1.0,-2.06,-1.09,0.01,0.0,1,291806.0
1807,6,0,7,1,-1.0,0.24,-0.48,0.01,0.01,0,296912.0
1808,6,0,8,0,-1.0,-0.7,-1.43,0.0,0.01,1,301472.0
1809,6,0,9,1,-1.0,-0.7,0.39,0.01,0.01,0,307658.0
1810,6,1,0,1,1.0,-1.66,0.33,0.0,0.0,1,348274.0
1811,6,1,1,1,-1.0,-0.28,-1.33,0.0,0.01,0,355356.0
1812,6,1,2,1,1.0,-0.91,1.04,0.0,0.01,1,366073.0
1813,6,1,3,1,-1.0,-1.69,-1.58,0.01,0.01,0,370470.0
1814,6,1,4,1,1.0,-1.73,1.11,0.0,0.01,1,375069.0
1815,6,1,5,1,-1.0,-2.8,-0.89,0.0,0.0,0,379010.0
1816,6,1,6,0,1.0,1.28,-0.42,0.0,0.01,0,382881.0
1817,6,1,7,0,-1.0,1.03,2.35,0.0,0.0,1,386896.0
1818,6,1,8,1,-1.0,-0.1,-0.12,0.0,0.0,0,390919.0
1819,6,1,9,0,1.0,1.28,-1.55,0.0,0.0,0,394837.0
1820,6,2,0,0,-1.0,0.74,0.28,0.0,0.01,1,423336.0
1821,6,2,1,0,1.0,-0.04,0.49,0.01,0.0,0,428349.0
1822,6,2,2,0,1.0,-1.02,-2.08,0.01,0.01,0,432690.0
1823,6,2,3,1,1.0,1.14,0.99,0.0,0.01,1,436884.0
1824,6,2,4,1,1.0,1.18,1.74,0.01,0.0,1,441272.0
1825,6,2,5,0,1.0,-0.33,-1.32,0.0,0.01,0,446063.0
1826,6,2,6,1,-1.0,0.08,1.15,0.0,0.01,0,450108.0
1827,6,2,7,0,1.0,-3.02,-3.11,0.0,0.01,0,453668.0
1828,6,2,8,0,1.0,-1.8,-1.67,0.01,0.01,0,457092.0
1829,6,2,9,0,1.0,-0.06,0.69,0.01,0.0,0,460821.0
1830,6,3,0,1,1.0,0.9,-0.19,0.0,0.01,1,479856.0
1831,6,3,1,0,1.0,-0.24,0.05,0.0,0.0,0,490607.0
1832,6,3,2,0,1.0,-2.36,3.3,0.0,0.0,0,496107.0
1833,6,3,3,0,-1.0,-0.12,0.71,0.0,0.01,1,500259.0
1834,6,3,4,0,-1.0,-0.54,3.0,0.01,0.0,1,504759.0
1835,6,3,5,0,1.0,-0.55,0.64,0.0,0.0,0,509553.0
1836,6,3,6,1,1.0,0.71,-0.25,0.01,0.01,1,514740.0
1837,6,3,7,1,1.0,1.43,-1.06,0.01,0.0,1,520098.0
1838,6,3,8,0,1.0,-1.38,-1.08,0.0,0.0,0,531284.0
1839,6,3,9,0,1.0,-1.71,3.46,0.0,0.0,0,535308.0
1840,6,4,0,1,-1.0,-2.58,1.8,0.0,0.0,0,554054.0
1841,6,4,1,0,-1.0,-0.2,-0.64,0.01,0.01,1,562578.0
1842,6,4,2,1,1.0,1.72,2.07,0.0,0.0,1,566467.0
1843,6,4,3,1,-1.0,0.85,1.43,0.01,0.0,0,571357.0
1844,6,4,4,1,-1.0,0.64,1.15,0.0,0.0,0,574888.0
1845,6,4,5,0,-1.0,-2.13,-3.67,0.01,0.01,1,579814.0
1846,6,4,6,1,1.0,0.7,-1.12,0.01,0.01,1,584511.0
1847,6,4,7,1,-1.0,0.05,1.48,0.01,0.0,0,588735.0
1848,6,4,8,1,1.0,0.45,0.06,0.0,0.0,1,593317.0
1849,6,4,9,0,1.0,-1.52,-0.81,0.01,0.01,0,598008.0
1850,6,5,0,1,-1.0,0.19,1.79,0.0,0.0,0,617933.0
1851,6,5,1,0,1.0,0.36,-0.33,0.01,0.01,0,622536.0
1852,6,5,2,1,1.0,-1.76,0.32,0.0,0.01,1,626480.0
1853,6,5,3,1,1.0,-1.37,-1.79,0.0,0.0,1,632129.0
1854,6,5,4,0,1.0,1.08,-1.49,0.01,0.01,0,635959.0
1855,6,5,5,1,1.0,-0.41,0.42,0.0,0.0,1,640482.0
1856,6,5,6,1,1.0,-2.66,-0.84,0.0,0.01,1,645867.0
1857,6,5,7,0,1.0,0.75,0.06,0.01,0.0,0,650821.0
1858,6,5,8,1,1.0,-0.66,-0.65,0.0,0.0,1,656369.0
1859,6,5,9,0,1.0,0.71,0.13,0.01,0.0,0,662398.0
1860,6,6,0,0,-1.0,1.22,-1.52,0.0,0.01,1,678834.0
1861,6,6,1,1,1.0,0.2,0.05,0.01,0.0,1,683052.0
1862,6,6,2,1,1.0,1.06,-0.12,0.01,0.01,1,687033.0
1863,6,6,3,1,-1.0,0.33,2.34,0.0,0.01,0,691032.0
1864,6,6,4,1,1.0,1.1,-0.21,0.0,0.01,1,695252.0
1865,6,6,5,0,1.0,-0.26,1.99,0.0,0.01,0,700076.0
1866,6,6,6,0,1.0,-0.73,-0.5,0.0,0.0,0,703867.0
1867,6,6,7,1,1.0,1.47,-1.75,0.01,0.01,1,708073.0
1868,6,6,8,0,1.0,-1.08,-0.39,0.0,0.0,0,711537.0
1869,6,6,9,1,1.0,0.74,0.42,0.0,0.01,1,715153.0
1870,6,7,0,0,-1.0,-1.01,-0.75,0.01,0.0,1,730111.0
1871,6,7,1,0,1.0,2.61,-2.55,0.0,0.0,0,734548.0
1872,6,7,2,1,1.0,-2.33,1.42,0.0,0.0,1,739058.0
1873,6,7,3,1,1.0,-0.41,-1.43,0.0,0.01,1,742206.0
1874,6,7,4,0,1.0,0.47,-0.23,0.0,0.0,0,746835.0
1875,6,7,5,1,1.0,-1.16,0.25,0.01,0.0,1,749807.0
1876,6,7,6,1,1.0,-1.18,0.89,0.0,0.01,1,753446.0
1877,6,7,7,1,1.0,-1.14,0.51,0.01,0.01,1,756395.0
1878,6,7,8,0,-1.0,0.32,-0.93,0.0,0.0,1,759755.0
1879,6,7,9,0,1.0,3.02,-1.59,0.0,0.01,0,763358.0
1880,6,8,0,1,-1.0,-1.1,0.07,0.0,0.0,0,778399.0
1881,6,8,1,0,-1.0,1.34,0.88,0.01,0.0,1,781764.0
1882,6,8,2,0,-1.0,0.19,0.16,0.01,0.01,1,787490.0
1883,6,8,3,0,1.0,-1.64,-2.52,0.0,0.0,0,791680.0
1884,6,8,4,0,1.0,-1.54,0.3,0.0,0.0,0,795827.0
1885,6,8,5,0,1.0,-0.15,-0.8,0.0,0.0,0,801561.0
1886,6,8,6,0,1.0,-0.07,-0.58,0.0,0.01,0,805411.0
1887,6,8,7,0,-1.0,1.6,1.33,0.0,0.01,1,809081.0
1888,6,8,8,1,1.0,0.89,-0.66,0.01,0.0,1,812811.0
1889,6,8,9,1,-1.0,-0.35,-0.14,0.01,0.01,0,816710.0
1890,6,9,0,1,-1.0,-1.14,0.59,0.0,0.0,0,831398.0
1891,6,9,1,1,1.0,0.75,-2.07,0.0,0.01,1,836184.0
1892,6,9,2,0,1.0,0.2,1.57,0.01,0.0,0,839718.0
1893,6,9,3,1,-1.0,2.93,-1.45,0.0,0.0,0,844228.0
1894,6,9,4,0,-1.0,-1.26,0.52,0.01,0.01,1,848106.0
1895,6,9,5,0,-1.0,-0.97,-1.4,0.0,0.0,1,852768.0
1896,6,9,6,0,-1.0,-1.34,0.83,0.01,0.01,1,857301.0
1897,6,9,7,1,-1.0,1.97,-0.05,0.01,0.0,0,861025.0
1898,6,9,8,1,-1.0,1.62,1.02,0.01,0.0,0,864810.0
1899,6,9,9,0,1.0,0.27,0.15,0.0,0.01,0,869277.0
1900,6,10,0,1,-1.0,1.61,0.32,0.0,0.01,0,888866.0
1901,6,10,1,0,1.0,1.38,0.31,0.0,0.01,0,892098.0
1902,6,10,2,1,1.0,-0.09,0.07,0.01,0.0,1,897912.0
1903,6,10,3,1,1.0,-3.05,1.35,0.01,0.0,1,902833.0
1904,6,10,4,1,1.0,-0.4,0.32,0.01,0.01,1,906587.0
1905,6,10,5,0,1.0,0.49,0.18,0.01,0.0,0,910901.0
1906,6,10,6,0,1.0,1.9,-0.59,0.01,0.01,0,914571.0
1907,6,10,7,1,1.0,-1.31,0.58,0.0,0.0,1,917910.0
1908,6,10,8,1,-1.0,1.66,-0.78,0.01,0.01,0,921407.0
1909,6,10,9,1,1.0,-2.56,-3.29,0.0,0.0,1,924834.0
1910,6,11,0,1,1.0,1.58,-2.55,0.0,0.01,1,936947.0
1911,6,11,1,0,1.0,-0.31,0.2,0.0,0.0,0,942272.0
1912,6,11,2,0,1.0,-0.47,-0.56,0.01,0.01,0,947026.0
1913,6,11,3,0,-1.0,-0.53,2.16,0.0,0.01,1,952644.0
1914,6,11,4,0,1.0,-2.74,-0.11,0.0,0.01,0,956589.0
1915,6,11,5,1,1.0,-0.4,2.5,0.01,0.0,1,959844.0
1916,6,11,6,0,1.0,-0.85,-0.64,0.01,0.01,0,963591.0
1917,6,11,7,1,1.0,0.13,0.73,0.0,0.0,1,966877.0
1918,6,11,8,1,-1.0,-0.88,0.28,0.01,0.0,0,970420.0
1919,6,11,9,0,-1.0,0.81,-0.06,0.01,0.01,1,974130.0
1920,6,12,0,1,1.0,-1.51,-1.98,0.01,0.01,1,986167.0
1921,6,12,1,1,1.0,-1.65,-2.58,0.0,0.01,1,989883.0
